Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,RainToday,RainTomorrow,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,TomorrowTemp
2008-10-20,Melbourne,0.0,5.0,8.4,8,46.0,8,8,24.0,28.0,0.0,0.0,16.1,9.5,12.5,16.1,7.6,12.4,3.3,54.7,0.0,0,0.0,1025.8,79.4,15.4,,,,388,1182,0.68,11.6
2008-10-21,Melbourne,0.0,5.2,5.9,8,56.0,12,8,26.0,33.0,0.0,1.0,14.9,9.1,11.6,14.9,6.1,10.8,4.0,60.6,0.901,100,8.33,1027.2,82.6,17.3,,,,386,1183,0.75,11.1
2008-10-22,Melbourne,2.6,3.8,12.2,10,52.0,10,10,37.0,24.0,1.0,0.0,15.1,7.1,11.1,15.1,4.1,10.0,3.1,59.9,0.274,100,8.33,1029.4,61.7,14.8,,,,385,1184,0.75,11.4
2008-10-23,Melbourne,0.0,6.0,12.5,10,30.0,14,11,11.0,13.0,0.0,0.0,20.1,2.1,11.4,20.1,-1.3,10.5,1.7,55.8,0.0,0,0.0,1026.2,36.0,15.9,,,,384,1185,0.79,16.6
2008-10-24,Melbourne,0.0,5.8,5.1,3,46.0,3,3,22.0,26.0,0.0,0.0,24.8,8.1,16.6,24.8,7.0,16.4,0.1,38.7,0.088,100,4.17,1018.3,68.6,17.0,,,,382,1186,0.83,21.2
2008-10-25,Melbourne,0.0,12.0,6.9,3,72.0,3,3,54.0,35.0,0.0,0.0,29.1,10.1,21.2,27.4,10.1,20.9,-2.5,22.2,0.0,0,0.0,1010.9,57.5,17.1,,,,381,1187,0.86,25.2
2008-10-26,Melbourne,0.0,14.8,1.6,3,72.0,3,5,30.0,30.0,0.0,0.0,29.4,20.5,25.2,27.7,20.5,24.7,0.9,21.7,0.0,0,0.0,1008.0,85.0,16.7,,,,380,1188,0.9,17.7
2008-10-27,Melbourne,0.0,9.4,7.5,15,56.0,7,15,22.0,37.0,0.0,1.0,21.1,12.1,17.7,21.1,12.1,17.7,9.3,58.7,1.896,100,4.17,1010.9,59.2,16.5,,,,379,1189,0.93,13.8
2008-10-28,Melbourne,2.2,6.8,6.3,8,41.0,11,11,15.0,20.0,1.0,0.0,18.1,11.1,13.8,18.1,11.1,13.8,6.8,63.0,0.0,0,0.0,1021.9,79.2,15.7,,,,377,1190,0.97,15.0
2008-10-29,Melbourne,0.0,5.0,12.5,10,39.0,10,11,17.0,13.0,0.0,0.0,21.7,9.2,15.0,21.7,7.5,15.0,7.3,61.2,0.024,100,4.17,1021.3,72.2,14.1,,,,376,1191,0.0,20.4
2008-10-30,Melbourne,0.0,6.0,4.6,3,76.0,3,3,39.0,56.0,0.0,0.0,29.0,12.2,20.4,27.7,12.2,20.2,10.4,56.4,0.254,100,8.33,1010.3,67.9,15.0,,,,375,1192,0.04,16.1
2008-10-31,Melbourne,0.4,9.6,1.2,15,54.0,7,15,17.0,33.0,0.0,0.0,20.3,12.6,16.1,20.3,12.6,16.1,10.6,71.7,0.642,100,8.33,1011.5,83.7,13.8,,,,374,1193,0.07,13.5
2008-11-01,Melbourne,0.2,4.4,3.4,8,37.0,8,10,17.0,20.0,0.0,0.0,17.1,11.1,13.5,17.1,11.1,13.5,8.0,69.7,0.024,100,4.17,1022.5,83.8,15.3,,,,373,1194,0.1,18.3
2008-11-02,Melbourne,0.0,4.4,8.6,3,57.0,3,7,37.0,24.0,0.0,1.0,28.2,10.6,18.3,27.0,10.6,18.1,10.1,65.0,2.004,100,8.33,1015.6,88.1,13.6,,,,372,1195,0.13,14.9
2008-11-03,Melbourne,2.8,6.6,0.2,3,56.0,12,11,31.0,31.0,1.0,1.0,18.1,11.1,14.9,18.1,11.1,14.9,10.4,75.1,8.951,100,12.5,1014.3,91.6,15.5,,,,371,1196,0.17,12.1
2008-11-04,Melbourne,2.0,4.0,10.5,8,48.0,10,8,28.0,19.0,1.0,0.0,16.1,9.0,12.1,16.1,7.3,12.0,3.7,57.6,0.088,100,4.17,1018.6,65.8,17.1,,,,369,1198,0.2,15.3
2008-11-05,Melbourne,0.0,5.4,5.3,15,52.0,5,7,9.0,28.0,0.0,0.0,25.1,5.1,15.3,25.1,3.1,14.8,3.8,54.5,0.0,0,0.0,1009.7,71.1,17.3,,,,368,1199,0.23,16.4
2008-11-06,Melbourne,0.0,8.0,10.2,15,46.0,13,13,15.0,24.0,0.0,0.0,23.1,11.0,16.4,23.1,11.0,16.4,7.6,58.5,0.088,100,4.17,1009.4,71.0,15.6,,,,367,1200,0.25,14.6
2008-11-07,Melbourne,0.0,6.4,0.0,3,87.0,3,3,24.0,46.0,0.0,1.0,20.5,10.0,14.6,20.5,10.0,14.6,9.3,73.3,4.962,100,8.33,1004.5,85.8,13.5,,,,366,1201,0.3,14.6
2008-11-08,Melbourne,7.6,3.6,4.0,15,59.0,13,15,31.0,33.0,1.0,0.0,19.1,10.3,14.6,19.1,10.3,14.6,6.8,60.3,1.59,100,4.17,1006.0,75.9,17.9,,,,365,1202,0.33,16.2
2008-11-09,Melbourne,0.0,4.4,11.8,15,33.0,13,7,22.0,11.0,0.0,0.0,25.2,8.9,16.2,25.2,6.9,16.0,8.0,62.3,0.131,100,4.17,1017.3,51.4,18.1,,,,365,1203,0.36,16.8
2008-11-10,Melbourne,0.0,6.6,11.1,10,35.0,11,10,7.0,20.0,0.0,0.0,23.1,10.6,16.8,23.1,10.6,16.8,10.8,69.6,0.0,0,0.0,1021.7,70.8,14.4,,,,364,1204,0.39,20.0
2008-11-11,Melbourne,0.0,6.0,12.6,3,41.0,3,6,7.0,19.0,0.0,0.0,31.1,10.1,20.0,29.0,10.1,19.6,9.3,58.2,0.0,0,0.0,1017.7,48.8,15.2,,,,363,1205,0.43,24.7
2008-11-12,Melbourne,0.0,10.0,10.5,5,65.0,3,7,30.0,17.0,0.0,0.0,33.1,13.2,24.7,30.9,13.2,23.7,6.4,38.1,0.0,0,0.0,1013.2,53.1,15.8,,,,362,1206,0.46,25.1
2008-11-13,Melbourne,0.0,14.2,2.1,13,78.0,3,3,48.0,50.0,0.0,1.0,32.9,17.1,25.1,30.7,17.1,24.3,7.6,37.9,0.243,100,4.17,1007.7,70.5,15.7,,,,361,1207,0.5,15.9
2008-11-14,Melbourne,10.2,11.2,6.5,8,35.0,11,8,13.0,20.0,1.0,0.0,20.1,13.9,15.9,20.1,13.9,15.9,12.2,80.0,10.343,100,12.5,1011.5,86.2,12.2,,,,360,1208,0.53,14.6
2008-11-15,Melbourne,0.0,4.4,11.5,15,57.0,12,12,20.0,19.0,0.0,0.0,20.6,9.1,14.6,20.6,7.3,14.6,4.7,55.0,0.189,100,4.17,1015.8,63.6,17.7,,,,359,1209,0.56,12.2
2008-11-16,Melbourne,0.0,8.4,8.4,10,50.0,11,8,28.0,24.0,0.0,0.0,16.0,9.1,12.2,16.0,6.4,11.9,3.0,55.3,0.073,100,4.17,1020.9,61.7,17.1,,,,359,1211,0.6,13.4
2008-11-17,Melbourne,0.0,4.2,10.0,9,37.0,8,2,20.0,19.0,0.0,0.0,18.3,7.8,13.4,18.3,6.0,13.3,4.6,56.1,0.082,100,4.17,1018.0,65.1,17.1,,,,358,1212,0.63,13.7
2008-11-18,Melbourne,0.0,5.8,3.1,10,30.0,9,11,7.0,15.0,0.0,0.0,18.6,6.8,13.7,18.6,6.8,13.6,8.5,72.1,0.0,0,0.0,1013.0,81.0,14.2,,,,357,1213,0.67,15.7
2008-11-19,Melbourne,0.4,2.8,0.1,10,30.0,8,12,15.0,13.0,0.0,1.0,20.6,13.1,15.7,20.6,13.1,15.7,12.7,83.5,1.799,100,12.5,1008.9,94.0,9.9,,,,357,1214,0.7,14.8
2008-11-20,Melbourne,4.0,2.4,6.0,15,52.0,15,12,31.0,31.0,1.0,0.0,18.1,12.5,14.8,18.1,12.5,14.8,10.5,77.2,2.068,100,12.5,1002.5,93.3,14.0,,,,356,1215,0.75,12.9
2008-11-21,Melbourne,0.2,4.4,7.1,12,61.0,15,7,19.0,31.0,0.0,1.0,19.8,8.3,12.9,19.8,5.8,12.3,4.9,61.9,4.729,100,8.33,999.4,86.2,16.7,,,,356,1216,0.77,9.5
2008-11-22,Melbourne,5.8,6.4,6.1,8,72.0,15,11,41.0,35.0,1.0,1.0,13.6,7.1,9.5,13.6,2.8,7.1,5.2,75.9,12.302,100,16.67,997.4,84.0,11.2,,,,355,1217,0.8,13.6
2008-11-23,Melbourne,15.2,4.6,5.4,11,63.0,11,8,37.0,33.0,1.0,0.0,16.6,9.1,13.6,16.6,4.9,13.4,8.8,73.9,5.653,100,4.17,1003.4,88.5,12.3,,,,354,1218,0.84,13.1
2008-11-24,Melbourne,0.0,5.0,4.7,12,37.0,12,9,26.0,24.0,0.0,0.0,15.6,11.1,13.1,15.6,11.1,13.1,7.4,69.2,0.109,100,8.33,1009.1,86.1,14.9,,,,354,1219,0.87,16.5
2008-11-25,Melbourne,0.0,4.4,13.3,8,39.0,13,1,7.0,11.0,0.0,0.0,24.1,7.9,16.5,24.1,7.3,16.5,8.6,62.8,0.0,0,0.0,1011.6,36.1,16.2,,,,354,1220,0.91,19.6
2008-11-26,Melbourne,0.0,7.4,11.4,3,54.0,0,3,7.0,22.0,0.0,0.0,29.1,8.9,19.6,27.5,7.6,19.2,8.3,53.8,0.113,100,8.33,1008.0,47.8,16.4,,,,353,1221,0.94,21.7
2008-11-27,Melbourne,0.0,11.2,6.4,3,72.0,3,3,48.0,35.0,0.0,0.0,30.2,15.1,21.7,29.2,15.1,21.6,11.7,55.6,2.094,100,4.17,1003.0,69.6,15.3,,,,353,1222,0.98,16.1
2008-11-28,Melbourne,0.4,7.2,1.3,10,33.0,8,10,4.0,19.0,0.0,1.0,19.1,14.1,16.1,19.1,14.1,16.1,12.4,79.7,3.218,100,4.17,1003.8,89.5,12.0,,,,352,1223,0.0,14.6
2008-11-29,Melbourne,5.4,3.4,3.7,10,44.0,11,8,26.0,24.0,1.0,0.0,18.0,11.9,14.6,18.0,11.9,14.6,9.6,73.4,1.586,100,8.33,1007.8,87.7,15.0,,,,352,1224,0.04,16.2
2008-11-30,Melbourne,0.0,3.6,9.7,6,59.0,14,6,13.0,26.0,0.0,1.0,24.1,6.9,16.2,24.1,4.2,15.6,5.3,54.8,0.155,100,4.17,1007.8,66.8,17.9,,,,352,1225,0.08,14.8
2008-12-01,Melbourne,1.4,7.2,10.1,15,56.0,15,13,24.0,31.0,1.0,0.0,20.4,9.8,14.8,20.4,8.6,14.7,5.1,56.7,3.184,100,4.17,1007.7,69.8,16.4,,,,352,1226,0.11,15.5
2008-12-02,Melbourne,0.0,6.8,7.5,14,46.0,14,13,30.0,17.0,0.0,0.0,21.2,8.0,15.5,21.2,6.3,15.3,5.3,53.5,0.106,100,4.17,1008.0,75.0,19.2,,,,351,1227,0.14,15.1
2008-12-03,Melbourne,0.0,5.6,6.7,11,48.0,15,8,22.0,26.0,0.0,0.0,18.4,12.1,15.1,18.4,12.1,15.1,8.3,64.6,0.218,100,8.33,1011.0,78.9,16.6,,,,351,1228,0.18,17.2
2008-12-04,Melbourne,0.0,5.8,5.8,3,39.0,0,5,9.0,24.0,0.0,0.0,25.1,7.3,17.2,25.1,7.3,17.2,5.1,50.8,0.0,0,0.0,1014.6,76.7,17.6,,,,351,1229,0.21,23.2
2008-12-05,Melbourne,0.6,6.8,13.4,7,67.0,7,6,30.0,31.0,0.0,0.0,31.1,16.8,23.2,29.4,16.8,22.8,10.0,46.5,0.662,100,8.33,1005.9,43.9,18.6,,,,351,1230,0.24,18.3
2008-12-06,Melbourne,0.0,12.6,9.1,7,63.0,12,13,11.0,30.0,0.0,0.0,26.1,13.1,18.3,26.1,13.1,18.3,10.2,61.7,1.241,100,12.5,1007.9,82.2,16.3,,,,351,1231,0.25,13.9
2008-12-07,Melbourne,0.4,7.0,11.2,12,52.0,12,8,26.0,11.0,0.0,0.0,17.5,8.4,13.9,17.5,6.2,13.7,4.9,56.8,0.0,0,0.0,1012.3,70.4,15.7,,,,351,1232,0.31,14.9
2008-12-08,Melbourne,0.0,8.0,11.9,8,37.0,8,8,13.0,24.0,0.0,0.0,21.1,6.5,14.9,21.1,4.0,14.7,6.0,57.7,0.131,100,4.17,1012.2,58.8,16.5,,,,351,1232,0.34,12.9
2008-12-09,Melbourne,0.0,5.6,0.0,8,41.0,15,8,13.0,20.0,0.0,1.0,19.1,8.1,12.9,19.1,7.4,12.8,9.7,82.1,3.563,100,8.33,1007.6,80.7,14.4,,,,351,1233,0.38,13.9
2008-12-10,Melbourne,4.8,1.2,10.3,8,48.0,10,8,28.0,30.0,1.0,0.0,17.6,11.1,13.9,17.6,11.1,13.9,6.7,64.2,0.317,100,4.17,1012.0,66.9,16.1,,,,351,1234,0.41,15.5
2008-12-11,Melbourne,0.0,6.4,13.2,8,37.0,10,8,19.0,24.0,0.0,0.0,22.1,7.3,15.5,22.1,6.1,15.3,8.8,66.6,0.082,100,4.17,1013.1,47.6,17.2,,,,351,1235,0.44,16.0
2008-12-12,Melbourne,0.0,8.0,0.3,3,59.0,3,1,24.0,15.0,0.0,1.0,22.1,11.6,16.0,22.1,11.6,16.0,13.1,84.4,14.965,100,8.33,1004.6,87.5,12.1,,,,351,1236,0.48,15.1
2008-12-13,Melbourne,36.2,4.8,0.0,12,76.0,7,11,17.0,48.0,1.0,1.0,16.9,13.1,15.1,16.9,13.1,15.1,14.3,95.0,30.624,100,16.67,993.3,94.3,6.4,,,,351,1236,0.5,14.3
2008-12-14,Melbourne,21.8,6.6,7.3,11,50.0,11,11,31.0,35.0,1.0,0.0,17.7,11.1,14.3,17.7,11.1,14.3,11.0,81.6,13.252,100,12.5,1005.9,87.3,11.0,,,,352,1237,0.55,14.3
2008-12-15,Melbourne,0.8,5.8,5.7,8,35.0,15,13,24.0,13.0,0.0,0.0,18.9,11.8,14.3,18.9,11.8,14.3,6.9,62.0,0.024,100,4.17,1011.5,90.0,17.6,,,,352,1238,0.58,15.3
2008-12-16,Melbourne,0.0,4.0,2.0,10,33.0,7,8,6.0,9.0,0.0,1.0,19.6,10.9,15.3,19.6,10.9,15.3,11.0,76.2,0.0,0,0.0,1011.9,82.9,17.2,,,,352,1238,0.61,15.8
2008-12-17,Melbourne,3.4,2.2,1.2,10,28.0,16,3,,4.0,1.0,1.0,19.0,13.1,15.8,19.0,13.1,15.8,11.3,75.4,1.517,100,4.17,1010.6,91.8,16.2,,,,353,1239,0.65,15.4
2008-12-18,Melbourne,1.4,3.8,4.3,12,41.0,13,8,9.0,26.0,1.0,1.0,19.1,13.1,15.4,19.1,13.1,15.4,10.7,74.5,0.328,100,8.33,1006.1,85.3,16.3,,,,353,1240,0.68,12.8
2008-12-19,Melbourne,4.0,4.2,10.2,10,56.0,11,10,20.0,35.0,1.0,0.0,16.1,9.8,12.8,16.1,6.9,12.6,5.8,64.1,3.023,100,16.67,1014.4,69.0,15.5,,,,353,1240,0.75,15.0
2008-12-20,Melbourne,0.2,4.6,13.1,10,41.0,9,10,15.0,22.0,0.0,0.0,20.6,6.8,15.0,20.6,6.0,14.8,8.1,65.4,0.027,100,4.17,1019.5,62.9,15.9,,,,354,1241,0.75,20.3
2008-12-21,Melbourne,0.0,6.0,10.8,3,48.0,3,5,22.0,26.0,0.0,0.0,29.1,9.1,20.3,27.6,8.4,20.0,9.2,56.3,0.0,0,0.0,1015.3,56.4,17.8,,,,354,1241,0.78,23.1
2008-12-22,Melbourne,0.0,14.8,7.5,3,85.0,3,6,48.0,41.0,0.0,0.0,32.9,18.0,23.1,31.2,18.0,22.9,10.4,47.3,0.0,0,0.0,1007.3,77.1,16.9,,,,355,1242,0.82,16.4
2008-12-23,Melbourne,0.0,9.8,7.9,11,41.0,11,8,28.0,24.0,0.0,0.0,19.3,14.1,16.4,19.3,14.1,16.4,10.7,70.6,0.11,100,4.17,1012.3,78.2,13.7,,,,355,1242,0.85,17.4
2008-12-24,Melbourne,0.0,5.4,13.8,9,31.0,9,11,19.0,13.0,0.0,0.0,23.1,11.2,17.4,23.1,11.2,17.4,8.8,59.0,0.16,100,4.17,1012.4,52.5,18.1,,,,356,1243,0.88,17.3
2008-12-25,Melbourne,0.0,6.4,13.5,9,37.0,11,10,9.0,22.0,0.0,0.0,22.9,10.4,17.3,22.9,10.4,17.3,10.6,66.4,0.0,0,0.0,1013.3,57.2,17.8,,,,356,1243,0.92,19.1
2008-12-26,Melbourne,0.0,7.8,9.9,8,67.0,3,9,22.0,17.0,0.0,0.0,27.1,11.2,19.1,27.0,11.2,19.1,10.7,61.3,0.137,100,4.17,1009.4,58.1,17.8,,,,357,1243,0.95,19.8
2008-12-27,Melbourne,0.0,6.4,9.4,8,39.0,6,8,20.0,20.0,0.0,0.0,28.1,13.8,19.8,27.7,13.8,19.8,12.7,65.4,0.259,100,4.17,1004.6,59.7,16.9,,,,358,1244,0.0,19.7
2008-12-28,Melbourne,0.0,6.0,10.5,10,48.0,5,9,9.0,22.0,0.0,0.0,27.7,11.3,19.7,27.4,11.3,19.6,10.7,60.0,0.0,0,0.0,1003.2,64.1,18.3,,,,358,1244,0.02,16.8
2008-12-29,Melbourne,0.0,8.6,9.8,12,54.0,12,12,20.0,30.0,0.0,1.0,20.1,13.1,16.8,20.1,13.1,16.8,7.1,54.6,0.0,0,0.0,1007.1,77.9,15.3,,,,359,1244,0.05,17.5
2008-12-30,Melbourne,1.8,6.2,8.0,15,59.0,13,15,24.0,35.0,1.0,0.0,22.1,14.1,17.5,22.1,14.1,17.5,7.9,56.0,1.328,100,8.33,1003.2,89.2,15.6,,,,360,1244,0.09,16.9
2008-12-31,Melbourne,0.0,9.4,8.4,15,48.0,13,13,22.0,17.0,0.0,0.0,23.1,12.1,16.9,23.1,12.1,16.9,6.7,53.3,0.116,100,4.17,1004.6,78.4,16.6,,,,360,1245,0.12,15.0
2009-01-01,Melbourne,0.0,5.6,8.8,12,69.0,13,12,33.0,43.0,0.0,0.0,19.3,11.2,15.0,19.3,11.2,15.0,6.9,60.9,0.325,100,4.17,1006.4,80.7,16.6,,,,361,1245,0.15,12.7
2009-01-02,Melbourne,0.2,7.2,12.9,10,56.0,12,10,31.0,26.0,0.0,0.0,16.5,8.3,12.7,16.5,5.3,12.0,4.1,57.1,1.366,100,12.5,1017.4,65.9,16.0,,,,362,1245,0.19,14.2
2009-01-03,Melbourne,0.6,6.2,10.5,10,31.0,0,8,13.0,19.0,0.0,0.0,19.8,5.4,14.2,19.8,4.6,14.0,5.3,57.0,0.0,0,0.0,1018.7,62.8,17.0,,,,363,1245,0.22,17.6
2009-01-04,Melbourne,0.0,6.4,12.5,10,35.0,4,10,2.0,20.0,0.0,0.0,27.5,7.4,17.6,26.5,6.7,17.4,7.9,59.1,0.0,0,0.0,1014.4,40.0,17.5,,,,364,1245,0.25,18.5
2009-01-05,Melbourne,0.0,7.4,12.3,9,33.0,12,10,9.0,20.0,0.0,0.0,27.1,10.0,18.5,26.7,10.0,18.4,10.0,61.3,0.0,0,0.0,1011.7,47.5,16.7,,,,365,1245,0.29,20.9
2009-01-06,Melbourne,0.0,7.2,13.7,10,50.0,5,8,11.0,28.0,0.0,0.0,30.1,12.5,20.9,29.0,12.5,20.7,12.3,61.3,0.0,0,0.0,1009.7,19.0,17.2,,,,365,1245,0.33,17.5
2009-01-07,Melbourne,0.0,8.8,4.4,8,46.0,11,10,17.0,28.0,0.0,0.0,20.6,15.1,17.5,20.6,15.1,17.5,13.4,77.3,0.0,0,0.0,1010.0,88.6,14.2,,,,366,1245,0.36,14.2
2009-01-08,Melbourne,0.0,5.2,11.5,9,56.0,11,10,28.0,35.0,0.0,0.0,18.2,9.7,14.2,18.2,7.8,14.1,6.0,59.3,0.029,100,4.17,1017.7,56.2,16.3,,,,367,1245,0.39,15.0
2009-01-09,Melbourne,0.0,5.6,12.6,8,43.0,10,8,19.0,28.0,0.0,0.0,20.1,8.6,15.0,20.1,7.7,14.9,6.6,58.2,0.082,100,4.17,1018.9,65.9,16.3,,,,368,1245,0.43,16.3
2009-01-10,Melbourne,0.0,7.2,10.2,8,43.0,15,8,7.0,24.0,0.0,0.0,22.9,10.4,16.3,22.9,10.4,16.3,10.2,68.5,0.0,0,0.0,1012.2,62.1,15.8,,,,369,1245,0.46,16.3
2009-01-11,Melbourne,0.0,6.6,10.2,8,41.0,12,10,9.0,17.0,0.0,0.0,23.1,10.8,16.3,23.1,10.8,16.3,10.8,71.5,0.0,0,0.0,1011.7,60.1,16.0,,,,370,1244,0.5,17.1
2009-01-12,Melbourne,0.0,5.2,7.8,10,26.0,11,9,11.0,17.0,0.0,0.0,24.1,10.1,17.1,24.1,10.1,17.1,11.1,69.9,0.0,0,0.0,1017.0,72.6,17.9,,,,371,1244,0.53,25.1
2009-01-13,Melbourne,0.0,6.8,13.5,3,52.0,3,6,35.0,22.0,0.0,0.0,37.1,10.3,25.1,34.2,10.3,23.8,6.5,43.8,0.0,0,0.0,1011.6,10.0,19.4,,,,372,1244,0.56,24.8
2009-01-14,Melbourne,0.0,18.6,12.3,3,57.0,3,8,35.0,24.0,0.0,0.0,31.9,16.1,24.8,29.7,16.1,24.3,8.3,41.9,0.0,0,0.0,1008.5,61.8,14.8,,,,373,1244,0.6,18.0
2009-01-15,Melbourne,0.0,9.2,10.1,12,44.0,12,9,28.0,22.0,0.0,0.0,22.1,14.1,18.0,22.1,14.1,18.0,10.0,61.2,0.0,0,0.0,1013.7,80.3,15.2,,,,374,1243,0.63,16.1
2009-01-16,Melbourne,0.0,8.6,9.9,15,61.0,12,8,28.0,28.0,0.0,0.0,20.4,13.6,16.1,20.4,13.6,16.1,6.3,53.6,0.0,0,0.0,1018.1,68.7,14.0,,,,375,1243,0.66,15.7
2009-01-17,Melbourne,0.0,8.8,12.1,8,41.0,10,8,28.0,26.0,0.0,0.0,19.8,13.1,15.7,19.8,13.1,15.7,6.1,53.3,0.0,0,0.0,1022.1,61.7,16.1,,,,376,1243,0.69,16.7
2009-01-18,Melbourne,0.0,6.6,13.0,10,31.0,9,10,7.0,20.0,0.0,0.0,25.2,7.9,16.7,25.2,6.1,16.5,8.3,61.2,0.0,0,0.0,1019.7,27.3,16.1,,,,377,1242,0.75,23.4
2009-01-19,Melbourne,0.0,7.8,13.4,3,54.0,3,14,28.0,22.0,0.0,0.0,36.1,9.6,23.4,33.2,9.1,22.4,4.2,39.3,0.0,0,0.0,1011.9,7.5,17.4,,,,379,1242,0.76,25.9
2009-01-20,Melbourne,0.0,15.8,12.0,12,100.0,3,10,37.0,37.0,0.0,0.0,40.1,16.1,25.9,36.3,16.1,25.0,4.8,31.2,0.0,0,0.0,1006.4,32.2,16.9,,,,380,1241,0.79,20.2
2009-01-21,Melbourne,0.0,14.4,10.9,8,37.0,4,10,9.0,24.0,0.0,0.0,28.2,13.0,20.2,27.6,13.0,20.2,12.2,62.6,0.0,0,0.0,1008.2,56.8,14.2,,,,381,1241,0.83,25.0
2009-01-22,Melbourne,0.0,8.0,7.6,13,94.0,6,7,41.0,46.0,0.0,0.0,34.9,15.4,25.0,32.3,15.4,24.6,11.6,48.5,1.124,100,4.17,998.9,77.3,11.6,,,,382,1240,0.86,20.3
2009-01-23,Melbourne,0.0,15.6,12.3,14,59.0,3,7,9.0,24.0,0.0,0.0,31.1,10.5,20.3,29.0,10.5,19.9,4.5,41.4,0.0,0,0.0,1004.7,32.2,14.2,,,,383,1239,0.89,18.1
2009-01-24,Melbourne,0.0,12.8,11.4,15,54.0,15,15,30.0,30.0,0.0,0.0,23.2,14.7,18.1,23.2,14.7,18.1,8.6,56.0,0.137,100,4.17,1008.2,50.3,15.2,,,,384,1239,0.92,17.8
2009-01-25,Melbourne,0.0,8.0,13.3,8,39.0,5,9,7.0,24.0,0.0,0.0,29.1,8.5,17.8,27.4,7.6,17.6,7.2,55.8,0.0,0,0.0,1017.2,5.6,13.7,,,,385,1238,0.96,17.9
2009-01-26,Melbourne,0.0,7.2,12.7,10,46.0,10,10,13.0,26.0,0.0,0.0,25.6,10.4,17.9,25.6,10.4,17.9,11.7,69.0,0.0,0,0.0,1020.4,35.7,13.2,,,,386,1237,0.0,23.8
2009-01-27,Melbourne,0.0,7.6,12.3,3,37.0,5,10,7.0,26.0,0.0,0.0,36.1,13.7,23.8,33.8,13.7,23.1,10.3,53.1,0.0,0,0.0,1015.4,54.7,15.0,,,,387,1237,0.02,30.5
2009-01-28,Melbourne,0.0,12.0,13.4,3,50.0,3,6,24.0,15.0,0.0,0.0,42.1,15.1,30.5,38.5,15.1,28.9,5.0,27.2,0.0,0,0.0,1010.5,7.5,16.2,,,,389,1236,0.06,35.1
2009-01-29,Melbourne,0.0,20.4,10.3,3,59.0,3,3,39.0,26.0,0.0,0.0,43.6,27.2,35.1,43.6,26.5,33.5,7.2,20.2,0.0,0,0.0,1010.1,25.0,17.9,,,,390,1235,0.09,32.2
2009-01-30,Melbourne,0.0,18.6,12.8,3,50.0,3,3,15.0,22.0,0.0,0.0,43.1,22.2,32.2,39.8,22.2,31.1,11.0,33.8,0.0,0,0.0,1010.7,21.3,17.6,,,,391,1234,0.13,24.6
2009-01-31,Melbourne,0.0,14.2,10.8,11,46.0,12,8,7.0,26.0,0.0,0.0,30.3,19.4,24.6,31.2,19.4,24.8,16.3,61.4,0.0,0,0.0,1014.0,52.2,15.7,,,,392,1234,0.16,23.7
2009-02-01,Melbourne,0.0,7.6,7.1,11,39.0,11,2,11.0,11.0,0.0,0.0,33.1,18.7,23.7,35.4,18.7,23.9,17.2,69.3,0.0,0,0.0,1014.9,79.1,14.4,,,,393,1233,0.2,22.1
2009-02-02,Melbourne,0.0,6.6,2.7,8,37.0,15,8,7.0,26.0,0.0,0.0,27.3,19.1,22.1,28.4,19.1,22.3,17.6,76.6,0.986,100,4.17,1011.7,94.1,10.9,,,,394,1232,0.23,22.1
2009-02-03,Melbourne,0.0,4.2,8.4,11,52.0,8,8,15.0,28.0,0.0,0.0,28.2,18.8,22.1,28.5,18.8,22.2,16.7,73.8,0.088,100,4.17,1011.5,83.5,12.5,,,,395,1231,0.25,23.1
2009-02-04,Melbourne,0.0,7.2,11.0,8,35.0,5,8,4.0,17.0,0.0,0.0,30.5,16.4,23.1,30.0,16.4,23.0,15.4,65.2,0.0,0,0.0,1007.7,58.8,14.9,,,,397,1230,0.3,22.3
2009-02-05,Melbourne,0.0,8.0,13.1,10,39.0,15,10,11.0,24.0,0.0,0.0,29.4,16.4,22.3,28.8,16.4,22.2,15.0,66.0,0.0,0,0.0,1007.0,33.6,14.7,,,,398,1229,0.34,22.4
2009-02-06,Melbourne,0.0,8.8,8.5,8,44.0,10,10,11.0,19.0,0.0,0.0,31.1,17.8,22.4,30.1,17.8,22.3,13.8,60.8,0.0,0,0.0,1009.1,76.8,16.4,,,,399,1228,0.37,31.9
2009-02-07,Melbourne,0.0,10.8,8.5,12,83.0,3,7,54.0,39.0,0.0,0.0,46.1,20.1,31.9,46.1,20.1,31.4,10.6,34.0,0.0,0,0.0,1002.9,39.2,13.0,,,,400,1227,0.41,18.8
2009-02-08,Melbourne,0.8,20.2,2.3,8,44.0,12,10,20.0,28.0,0.0,0.0,21.1,16.1,18.8,21.1,16.1,18.8,12.9,69.3,0.495,100,12.5,1012.0,86.2,14.8,,,,401,1226,0.44,16.6
2009-02-09,Melbourne,0.6,7.4,9.0,10,56.0,10,8,33.0,35.0,0.0,0.0,20.1,14.8,16.6,20.1,14.8,16.6,5.5,48.6,0.029,100,4.17,1016.1,73.8,17.7,,,,402,1225,0.48,15.3
